TIMESTAMP,Hour,Min,AM_PM,Hour_24,Weekday,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION
2020-09-17,12,10,PM,24,4,-5,1,60.162,24.926,60.172,24.919,30,25,0,8.9,9.70576,3
2020-09-17,12,11,PM,24,4,-16,1,60.156,24.914,60.169,24.933,36,20,0,8.9,9.70576,3
2020-09-17,12,14,PM,24,4,0,4,60.181,24.954,60.188,24.956,25,25,0,8.9,9.70576,3
2020-09-17,12,16,PM,24,4,-5,1,60.165,24.923,60.17,24.945,38,33,0,8.9,9.70576,3
2020-09-17,12,17,PM,24,4,0,1,60.187,24.967,60.207,24.946,35,35,0,8.9,9.70576,3
2020-09-17,12,20,PM,24,4,-2,4,60.194,24.951,60.178,24.949,29,27,0,8.9,9.70576,3
2020-09-17,12,31,PM,24,4,-11,2,60.175,24.957,60.172,24.956,30,19,0,8.9,9.70576,3
2020-09-17,12,32,PM,24,4,-3,6,60.187,24.958,60.19,24.974,45,42,0,8.9,9.70576,3
2020-09-17,12,36,PM,24,4,4,1,60.187,24.95,60.195,24.956,23,27,0,8.9,9.70576,3
2020-09-17,12,37,PM,24,4,2,1,60.189,24.965,60.19,24.956,27,29,0,8.9,9.70576,3
2020-09-17,12,38,PM,24,4,-20,1,60.158,24.95,60.163,24.942,30,10,0,8.9,9.70576,3
2020-09-17,12,42,PM,24,4,4,1,60.19,24.967,60.188,24.959,20,24,0,8.9,9.70576,3
2020-09-17,12,43,PM,24,4,9,4,60.167,24.946,60.167,24.938,23,32,0,8.9,9.70576,3
2020-09-17,12,48,PM,24,4,7,3,60.156,24.921,60.159,24.911,31,38,0,8.9,9.70576,3
2020-09-17,1,0,PM,13,4,-5,2,60.165,24.946,60.168,24.937,31,26,0,9.4,9.36005,2.21053
2020-09-17,1,1,PM,13,4,15,1,60.175,24.953,60.169,24.945,28,43,0,9.4,9.36005,2.21053
2020-09-17,1,5,PM,13,4,-5,3,60.195,24.966,60.19,24.971,31,26,0,9.4,9.36005,2.21053
2020-09-17,1,7,PM,13,4,-5,3,60.187,24.947,60.183,24.951,25,20,0,9.4,9.36005,2.21053
2020-09-17,1,7,PM,13,4,-8,2,60.177,24.921,60.168,24.93,28,20,0,9.4,9.36005,2.21053
2020-09-17,1,11,PM,13,4,-3,1,60.157,24.952,60.172,24.958,29,26,0,9.4,9.36005,2.21053
2020-09-17,1,14,PM,13,4,17,1,60.187,24.921,60.189,24.917,30,47,0,9.4,9.36005,2.21053
2020-09-17,1,18,PM,13,4,-10,1,60.159,24.932,60.17,24.945,39,29,0,9.4,9.36005,2.21053
2020-09-17,1,18,PM,13,4,8,2,60.171,24.955,60.16,24.946,26,34,0,9.4,9.36005,2.21053
2020-09-17,1,25,PM,13,4,8,4,60.156,24.936,60.168,24.937,34,42,0,9.4,9.36005,2.21053
2020-09-17,1,26,PM,13,4,9,3,60.169,24.925,60.167,24.913,29,38,0,9.4,9.36005,2.21053
2020-09-17,1,30,PM,13,4,7,1,60.196,24.951,60.194,24.947,24,31,0,9.4,9.36005,2.21053
2020-09-17,1,32,PM,13,4,-4,6,60.159,24.912,60.168,24.93,41,37,0,9.4,9.36005,2.21053
2020-09-17,1,32,PM,13,4,24,1,60.159,24.919,60.156,24.921,31,55,0,9.4,9.36005,2.21053
2020-09-17,1,34,PM,13,4,-14,3,60.161,24.932,60.165,24.936,42,28,0,9.4,9.36005,2.21053
2020-09-17,1,34,PM,13,4,3,4,60.165,24.925,60.166,24.934,28,31,0,9.4,9.36005,2.21053
2020-09-17,1,35,PM,13,4,0,6,60.182,24.942,60.178,24.949,30,30,0,9.4,9.36005,2.21053
2020-09-17,1,36,PM,13,4,-5,1,60.187,24.968,60.17,24.945,49,44,0,9.4,9.36005,2.21053
2020-09-17,1,36,PM,13,4,-9,4,60.185,24.913,60.189,24.917,30,21,0,9.4,9.36005,2.21053
2020-09-17,1,38,PM,13,4,3,2,60.196,24.971,60.187,24.955,35,38,0,9.4,9.36005,2.21053
2020-09-17,1,42,PM,13,4,-2,5,60.184,24.919,60.19,24.911,29,27,0,9.4,9.36005,2.21053
2020-09-17,1,42,PM,13,4,-2,3,60.184,24.916,60.181,24.926,25,23,0,9.4,9.36005,2.21053
2020-09-17,1,47,PM,13,4,-13,1,60.156,24.948,60.164,24.936,35,22,0,9.4,9.36005,2.21053
2020-09-17,1,47,PM,13,4,-8,4,60.187,24.968,60.178,24.949,36,28,0,9.4,9.36005,2.21053
2020-09-17,1,47,PM,13,4,2,4,60.178,24.954,60.187,24.956,31,33,0,9.4,9.36005,2.21053
2020-09-17,1,53,PM,13,4,-2,1,60.163,24.939,60.172,24.958,39,37,0,9.4,9.36005,2.21053
2020-09-17,1,54,PM,13,4,-2,1,60.167,24.927,60.188,24.956,34,32,0,9.4,9.36005,2.21053
2020-09-17,2,0,PM,14,4,-16,2,60.183,24.945,60.188,24.956,28,12,0,9.4,8.46006,0
2020-09-17,2,1,PM,14,4,-18,1,60.191,24.946,60.197,24.93,39,21,0,9.4,8.46006,0
2020-09-17,2,6,PM,14,4,-12,2,60.188,24.92,60.181,24.926,31,19,0,9.4,8.46006,0
2020-09-17,2,7,PM,14,4,1,5,60.187,24.953,60.18,24.95,35,36,0,9.4,8.46006,0
2020-09-17,2,10,PM,14,4,-9,3,60.178,24.926,60.189,24.917,32,23,0,9.4,8.46006,0
2020-09-17,2,12,PM,14,4,6,5,60.175,24.958,60.167,24.941,40,46,0,9.4,8.46006,0
2020-09-17,2,13,PM,14,4,21,5,60.183,24.979,60.185,24.983,31,52,0,9.4,8.46006,0
2020-09-17,2,14,PM,14,4,-5,8,60.189,24.951,60.186,24.947,31,26,0,9.4,8.46006,0
2020-09-17,2,14,PM,14,4,4,3,60.156,24.95,60.169,24.947,38,42,0,9.4,8.46006,0
2020-09-17,2,15,PM,14,4,-15,5,60.158,24.942,60.169,24.932,41,26,0,9.4,8.46006,0
2020-09-17,2,18,PM,14,4,-1,1,60.156,24.931,60.163,24.93,28,27,0,9.4,8.46006,0
2020-09-17,2,21,PM,14,4,-10,8,60.168,24.968,60.168,24.939,39,29,0,9.4,8.46006,0
2020-09-17,2,23,PM,14,4,-7,1,60.186,24.955,60.173,24.938,51,44,0,9.4,8.46006,0
2020-09-17,2,28,PM,14,4,3,1,60.181,24.953,60.163,24.934,46,49,0,9.4,8.46006,0
2020-09-17,2,28,PM,14,4,-16,1,60.191,24.918,60.198,24.929,50,34,0,9.4,8.46006,0
2020-09-17,2,29,PM,14,4,3,3,60.185,24.961,60.185,24.961,35,38,0,9.4,8.46006,0
2020-09-17,2,30,PM,14,4,-4,1,60.156,24.912,60.152,24.91,33,29,0,9.4,8.46006,0
2020-09-17,2,31,PM,14,4,-24,2,60.157,24.932,60.165,24.936,47,23,0,9.4,8.46006,0
2020-09-17,2,33,PM,14,4,-6,1,60.18,24.954,60.163,24.94,50,44,0,9.4,8.46006,0
2020-09-17,2,38,PM,14,4,-9,2,60.196,24.963,60.196,24.951,40,31,0,9.4,8.46006,0
2020-09-17,2,38,PM,14,4,13,9,60.156,24.911,60.16,24.88,35,48,0,9.4,8.46006,0
2020-09-17,2,40,PM,14,4,7,1,60.169,24.92,60.163,24.919,33,40,0,9.4,8.46006,0
2020-09-17,2,42,PM,14,4,-6,1,60.195,24.966,60.185,24.983,43,37,0,9.4,8.46006,0
2020-09-17,2,43,PM,14,4,11,1,60.18,24.952,60.195,24.957,36,47,0,9.4,8.46006,0
2020-09-17,2,44,PM,14,4,-11,1,60.163,24.935,60.17,24.945,47,36,0,9.4,8.46006,0
2020-09-17,2,46,PM,14,4,-1,4,60.17,24.957,60.169,24.941,42,41,0,9.4,8.46006,0
2020-09-17,2,47,PM,14,4,-9,5,60.186,24.967,60.191,24.975,35,26,0,9.4,8.46006,0
2020-09-17,2,49,PM,14,4,5,4,60.163,24.938,60.159,24.946,38,43,0,9.4,8.46006,0
2020-09-17,2,49,PM,14,4,3,2,60.157,24.951,60.159,24.942,37,40,0,9.4,8.46006,0
2020-09-17,2,50,PM,14,4,-9,1,60.194,24.957,60.186,24.947,37,28,0,9.4,8.46006,0
2020-09-17,2,51,PM,14,4,0,1,60.159,24.955,60.164,24.932,38,38,0,9.4,8.46006,0
2020-09-17,2,56,PM,14,4,-8,3,60.185,24.952,60.186,24.947,33,25,0,9.4,8.46006,0
2020-09-17,2,58,PM,14,4,4,2,60.18,24.926,60.165,24.929,39,43,0,9.4,8.46006,0
2020-09-17,3,0,PM,15,4,-20,4,60.19,24.914,60.195,24.901,41,21,75,9.4,8.02337,0
2020-09-17,3,6,PM,15,4,-3,1,60.192,24.943,60.188,24.957,37,34,75,9.4,8.02337,0
2020-09-17,3,7,PM,15,4,-1,1,60.188,24.953,60.17,24.945,54,53,75,9.4,8.02337,0
2020-09-17,3,7,PM,15,4,-7,1,60.173,24.919,60.167,24.938,47,40,75,9.4,8.02337,0
2020-09-17,3,9,PM,15,4,2,3,60.164,24.93,60.168,24.93,35,37,75,9.4,8.02337,0
2020-09-17,3,10,PM,15,4,-2,1,60.178,24.96,60.187,24.962,43,41,75,9.4,8.02337,0
2020-09-17,3,10,PM,15,4,2,2,60.176,24.958,60.198,24.929,43,45,75,9.4,8.02337,0
2020-09-17,3,13,PM,15,4,-24,1,60.184,24.941,60.17,24.945,54,30,75,9.4,8.02337,0
2020-09-17,3,13,PM,15,4,-5,1,60.169,24.975,60.164,24.941,49,44,75,9.4,8.02337,0
2020-09-17,3,14,PM,15,4,-2,1,60.187,24.953,60.184,24.92,50,48,75,9.4,8.02337,0
2020-09-17,3,15,PM,15,4,-3,1,60.178,24.923,60.181,24.926,35,32,75,9.4,8.02337,0
2020-09-17,3,16,PM,15,4,-4,4,60.182,24.92,60.181,24.925,39,35,75,9.4,8.02337,0
2020-09-17,3,17,PM,15,4,1,6,60.193,24.943,60.19,24.956,35,36,75,9.4,8.02337,0
2020-09-17,3,17,PM,15,4,-9,2,60.166,24.929,60.17,24.945,57,48,75,9.4,8.02337,0
2020-09-17,3,20,PM,15,4,-10,4,60.157,24.916,60.17,24.945,45,35,75,9.4,8.02337,0
2020-09-17,3,23,PM,15,4,-10,1,60.166,24.933,60.163,24.941,49,39,75,9.4,8.02337,0
2020-09-17,3,25,PM,15,4,-13,1,60.181,24.949,60.187,24.961,42,29,75,9.4,8.02337,0
2020-09-17,3,27,PM,15,4,-1,5,60.177,24.923,60.168,24.93,34,33,75,9.4,8.02337,0
2020-09-17,3,28,PM,15,4,-5,3,60.184,24.944,60.165,24.933,54,49,75,9.4,8.02337,0
2020-09-17,3,29,PM,15,4,-3,3,60.188,24.954,60.187,24.964,36,33,75,9.4,8.02337,0
2020-09-17,3,29,PM,15,4,-9,3,60.161,24.937,60.171,24.919,49,40,75,9.4,8.02337,0
2020-09-17,3,31,PM,15,4,-20,2,60.166,24.932,60.168,24.93,52,32,75,9.4,8.02337,0
2020-09-17,3,34,PM,15,4,6,1,60.19,24.918,60.183,24.919,29,35,75,9.4,8.02337,0
2020-09-17,3,35,PM,15,4,-29,3,60.182,24.942,60.178,24.949,44,15,75,9.4,8.02337,0
2020-09-17,3,36,PM,15,4,2,5,60.159,24.952,60.163,24.942,33,35,75,9.4,8.02337,0
2020-09-17,3,39,PM,15,4,-9,2,60.17,24.952,60.17,24.928,41,32,75,9.4,8.02337,0
2020-09-17,3,40,PM,15,4,-5,1,60.176,24.92,60.182,24.923,34,29,75,9.4,8.02337,0
2020-09-17,3,40,PM,15,4,-12,3,60.19,24.942,60.17,24.945,56,44,75,9.4,8.02337,0
2020-09-17,3,42,PM,15,4,-6,1,60.173,24.918,60.169,24.927,38,32,75,9.4,8.02337,0
2020-09-17,3,43,PM,15,4,-16,1,60.187,24.946,60.188,24.956,37,21,75,9.4,8.02337,0
2020-09-17,3,44,PM,15,4,-13,2,60.187,24.945,60.186,24.947,31,18,75,9.4,8.02337,0
2020-09-17,3,46,PM,15,4,-3,4,60.16,24.937,60.165,24.948,42,39,75,9.4,8.02337,0
2020-09-17,3,46,PM,15,4,2,3,60.187,24.953,60.186,24.947,29,31,75,9.4,8.02337,0
2020-09-17,3,50,PM,15,4,10,3,60.187,24.965,60.178,24.949,43,53,75,9.4,8.02337,0
2020-09-17,3,51,PM,15,4,-8,1,60.157,24.935,60.163,24.939,53,45,75,9.4,8.02337,0
2020-09-17,3,51,PM,15,4,-8,4,60.165,24.966,60.17,24.945,50,42,75,9.4,8.02337,0
2020-09-17,3,53,PM,15,4,-4,2,60.183,24.956,60.193,24.943,33,29,75,9.4,8.02337,0
2020-09-17,3,55,PM,15,4,5,1,60.19,24.914,60.184,24.92,42,47,75,9.4,8.02337,0
2020-09-17,4,1,PM,16,4,-3,5,60.175,24.96,60.185,24.941,41,38,75,8.9,7.70387,0
2020-09-17,4,4,PM,16,4,-13,5,60.167,24.945,60.159,24.943,44,31,75,8.9,7.70387,0
2020-09-17,4,17,PM,16,4,0,3,60.162,24.95,60.169,24.933,49,49,75,8.9,7.70387,0
2020-09-17,4,17,PM,16,4,9,2,60.176,24.927,60.168,24.938,38,47,75,8.9,7.70387,0
2020-09-17,4,18,PM,16,4,16,5,60.19,24.955,60.183,24.958,35,51,75,8.9,7.70387,0
2020-09-17,4,19,PM,16,4,5,2,60.18,24.925,60.177,24.927,32,37,75,8.9,7.70387,0
2020-09-17,4,20,PM,16,4,7,1,60.178,24.923,60.169,24.933,34,41,75,8.9,7.70387,0
2020-09-17,4,20,PM,16,4,7,1,60.178,24.927,60.169,24.933,35,42,75,8.9,7.70387,0
2020-09-17,4,22,PM,16,4,-2,1,60.198,24.949,60.187,24.963,44,42,75,8.9,7.70387,0
2020-09-17,4,23,PM,16,4,8,1,60.164,24.936,60.167,24.936,30,38,75,8.9,7.70387,0
2020-09-17,4,25,PM,16,4,-5,2,60.162,24.939,60.181,24.925,52,47,75,8.9,7.70387,0
2020-09-17,4,27,PM,16,4,-5,6,60.165,24.927,60.163,24.912,31,26,75,8.9,7.70387,0
2020-09-17,4,28,PM,16,4,12,1,60.158,24.934,60.162,24.94,30,42,75,8.9,7.70387,0
2020-09-17,4,28,PM,16,4,-11,1,60.162,24.931,60.168,24.938,38,27,75,8.9,7.70387,0
2020-09-17,4,32,PM,16,4,4,1,60.185,24.959,60.178,24.949,28,32,75,8.9,7.70387,0
2020-09-17,4,32,PM,16,4,2,4,60.182,24.949,60.169,24.929,42,44,75,8.9,7.70387,0
2020-09-17,4,33,PM,16,4,0,1,60.193,24.965,60.185,24.961,34,34,75,8.9,7.70387,0
2020-09-17,4,35,PM,16,4,-7,5,60.168,24.944,60.157,24.932,38,31,75,8.9,7.70387,0
2020-09-17,4,39,PM,16,4,5,5,60.171,24.929,60.179,24.949,36,41,75,8.9,7.70387,0
2020-09-17,4,40,PM,16,4,-6,2,60.18,24.953,60.178,24.949,28,22,75,8.9,7.70387,0
2020-09-17,4,45,PM,16,4,5,1,60.159,24.935,60.165,24.936,33,38,75,8.9,7.70387,0
2020-09-17,4,46,PM,16,4,1,2,60.188,24.959,60.185,24.941,30,31,75,8.9,7.70387,0
2020-09-17,4,49,PM,16,4,-6,3,60.173,24.957,60.162,24.94,39,33,75,8.9,7.70387,0
2020-09-17,4,50,PM,16,4,20,1,60.16,24.925,60.169,24.943,35,55,75,8.9,7.70387,0
2020-09-17,4,54,PM,16,4,-3,1,60.187,24.958,60.185,24.961,31,28,75,8.9,7.70387,0
2020-09-17,4,57,PM,16,4,2,1,60.165,24.949,60.17,24.945,39,41,75,8.9,7.70387,0
2020-09-17,4,58,PM,16,4,-4,2,60.156,24.913,60.162,24.914,32,28,75,8.9,7.70387,0
2020-09-17,4,58,PM,16,4,-1,3,60.176,24.918,60.168,24.93,28,27,75,8.9,7.70387,0
2020-09-17,4,58,PM,16,4,3,1,60.167,24.946,60.168,24.932,34,37,75,8.9,7.70387,0
2020-09-17,4,59,PM,16,4,5,5,60.19,24.968,60.186,24.947,29,34,75,8.9,7.70387,0
2020-09-17,4,59,PM,16,4,-11,3,60.165,24.929,60.166,24.935,42,31,75,8.9,7.70387,0
2020-09-17,5,1,PM,17,4,-10,1,60.166,24.928,60.17,24.925,34,24,0,9.4,7.09851,0
2020-09-17,5,2,PM,17,4,10,2,60.175,24.919,60.184,24.924,30,40,0,9.4,7.09851,0
2020-09-17,5,5,PM,17,4,14,4,60.189,24.917,60.177,24.927,30,44,0,9.4,7.09851,0
2020-09-17,5,7,PM,17,4,-3,7,60.184,24.959,60.198,24.932,29,26,0,9.4,7.09851,0
2020-09-17,5,8,PM,17,4,-9,2,60.158,24.943,60.167,24.924,39,30,0,9.4,7.09851,0
2020-09-17,5,14,PM,17,4,-11,4,60.185,24.951,60.169,24.929,37,26,0,9.4,7.09851,0
2020-09-17,5,17,PM,17,4,-11,7,60.162,24.935,60.169,24.938,35,24,0,9.4,7.09851,0
2020-09-17,5,17,PM,17,4,-2,1,60.163,24.925,60.164,24.941,31,29,0,9.4,7.09851,0
2020-09-17,5,19,PM,17,4,6,2,60.16,24.942,60.164,24.95,33,39,0,9.4,7.09851,0
2020-09-17,5,20,PM,17,4,17,5,60.172,24.958,60.185,24.961,26,43,0,9.4,7.09851,0
2020-09-17,5,21,PM,17,4,-2,4,60.161,24.935,60.162,24.936,35,33,0,9.4,7.09851,0
2020-09-17,5,21,PM,17,4,-3,5,60.179,24.952,60.178,24.949,25,22,0,9.4,7.09851,0
2020-09-17,5,22,PM,17,4,2,8,60.172,24.957,60.185,24.961,43,45,0,9.4,7.09851,0
2020-09-17,5,22,PM,17,4,9,4,60.184,24.946,60.187,24.956,29,38,0,9.4,7.09851,0
2020-09-17,5,22,PM,17,4,4,1,60.161,24.935,60.164,24.941,28,32,0,9.4,7.09851,0
2020-09-17,5,29,PM,17,4,-12,2,60.174,24.927,60.164,24.932,37,25,0,9.4,7.09851,0
2020-09-17,5,32,PM,17,4,-6,1,60.185,24.955,60.169,24.945,34,28,0,9.4,7.09851,0
2020-09-17,5,34,PM,17,4,-2,1,60.19,24.94,60.189,24.917,29,27,0,9.4,7.09851,0
2020-09-17,5,37,PM,17,4,-13,1,60.176,24.962,60.182,24.979,36,23,0,9.4,7.09851,0
2020-09-17,5,39,PM,17,4,-2,1,60.19,24.964,60.195,24.951,30,28,0,9.4,7.09851,0
2020-09-17,5,41,PM,17,4,6,4,60.187,24.915,60.164,24.932,43,49,0,9.4,7.09851,0
2020-09-17,5,43,PM,17,4,-11,3,60.189,24.952,60.187,24.956,29,18,0,9.4,7.09851,0
2020-09-17,5,47,PM,17,4,-12,4,60.161,24.946,60.159,24.942,30,18,0,9.4,7.09851,0
2020-09-17,5,53,PM,17,4,-3,2,60.169,24.927,60.167,24.924,32,29,0,9.4,7.09851,0
2020-09-17,5,53,PM,17,4,4,3,60.198,24.944,60.189,24.917,34,38,0,9.4,7.09851,0
2020-09-17,5,54,PM,17,4,-7,1,60.174,24.918,60.181,24.926,27,20,0,9.4,7.09851,0
2020-09-17,5,54,PM,17,4,-8,1,60.184,24.958,60.171,24.947,39,31,0,9.4,7.09851,0
2020-09-17,5,58,PM,17,4,-9,2,60.163,24.926,60.16,24.941,28,19,0,9.4,7.09851,0
2020-09-17,6,5,PM,18,4,-3,1,60.175,24.925,60.168,24.935,25,22,75,9.4,6.78799,0
2020-09-17,6,8,PM,18,4,-9,3,60.173,24.961,60.165,24.936,38,29,75,9.4,6.78799,0
2020-09-17,6,17,PM,18,4,-7,3,60.187,24.915,60.172,24.919,34,27,75,9.4,6.78799,0
2020-09-17,6,18,PM,18,4,4,1,60.195,24.96,60.188,24.963,32,36,75,9.4,6.78799,0
2020-09-17,7,5,PM,19,4,6,5,60.177,24.928,60.168,24.93,23,29,0,9.4,6.72113,0
2020-09-17,7,19,PM,19,4,4,2,60.175,24.95,60.188,24.956,28,32,0,9.4,6.72113,0
2020-09-17,7,23,PM,19,4,-11,6,60.164,24.969,60.168,24.939,36,25,0,9.4,6.72113,0
2020-09-17,7,33,PM,19,4,-8,6,60.188,24.965,60.19,24.956,26,18,0,9.4,6.72113,0
2020-09-17,7,38,PM,19,4,8,1,60.162,24.927,60.169,24.93,28,36,0,9.4,6.72113,0
2020-09-17,7,48,PM,19,4,1,3,60.19,24.955,60.187,24.961,26,27,0,9.4,6.72113,0
2020-09-17,7,54,PM,19,4,6,1,60.16,24.946,60.168,24.939,27,33,0,9.4,6.72113,0
2020-09-18,4,58,AM,4,5,-3,4,60.188,24.912,60.164,24.935,43,40,0,6.1,3.98074,0
2020-09-18,5,2,AM,5,5,-10,5,60.173,24.95,60.178,24.949,26,16,0,6.1,3.69988,0
2020-09-18,5,15,AM,5,5,-11,3,60.195,24.929,60.198,24.932,23,12,0,6.1,3.69988,0
2020-09-18,5,50,AM,5,5,-15,1,60.173,24.927,60.198,24.932,39,24,0,6.1,3.69988,0
2020-09-18,6,3,AM,6,5,-1,1,60.156,24.933,60.164,24.935,30,29,0,6.7,3.52646,0
2020-09-18,6,16,AM,6,5,-5,1,60.186,24.912,60.179,24.922,24,19,0,6.7,3.52646,0
2020-09-18,6,31,AM,6,5,-17,3,60.156,24.916,60.164,24.936,37,20,0,6.7,3.52646,0
2020-09-18,6,32,AM,6,5,-7,4,60.179,24.923,60.168,24.93,30,23,0,6.7,3.52646,0
2020-09-18,6,38,AM,6,5,-4,2,60.189,24.945,60.173,24.923,38,34,0,6.7,3.52646,0
2020-09-18,6,42,AM,6,5,-3,2,60.156,24.914,60.168,24.93,28,25,0,6.7,3.52646,0
2020-09-18,6,49,AM,6,5,0,1,60.173,24.919,60.169,24.938,28,28,0,6.7,3.52646,0
2020-09-18,6,54,AM,6,5,-9,4,60.17,24.928,60.162,24.94,34,25,0,6.7,3.52646,0
2020-09-18,7,4,AM,7,5,-6,9,60.162,24.939,60.169,24.938,35,29,0,7.2,3.04049,0
2020-09-18,7,21,AM,7,5,-8,3,60.175,24.929,60.179,24.923,20,12,0,7.2,3.04049,0
2020-09-18,7,28,AM,7,5,-4,1,60.173,24.95,60.168,24.938,34,30,0,7.2,3.04049,0
2020-09-18,7,41,AM,7,5,-10,1,60.189,24.91,60.189,24.917,29,19,0,7.2,3.04049,0
2020-09-18,7,44,AM,7,5,16,1,60.183,24.95,60.17,24.928,35,51,0,7.2,3.04049,0
2020-09-18,7,47,AM,7,5,16,4,60.182,24.976,60.187,24.962,23,39,0,7.2,3.04049,0
2020-09-18,7,48,AM,7,5,-2,1,60.156,24.932,60.163,24.91,32,30,0,7.2,3.04049,0
2020-09-18,7,50,AM,7,5,5,2,60.171,24.959,60.187,24.948,24,29,0,7.2,3.04049,0
2020-09-18,7,50,AM,7,5,2,2,60.185,24.946,60.179,24.922,18,20,0,7.2,3.04049,0
2020-09-18,7,55,AM,7,5,-6,2,60.189,24.975,60.185,24.98,32,26,0,7.2,3.04049,0
2020-09-18,8,2,AM,8,5,12,5,60.158,24.935,60.169,24.933,34,46,0,9.4,2.93789,0
2020-09-18,8,4,AM,8,5,9,5,60.189,24.945,60.19,24.911,43,52,0,9.4,2.93789,0
2020-09-18,8,5,AM,8,5,-1,3,60.165,24.941,60.164,24.936,22,21,0,9.4,2.93789,0
2020-09-18,8,5,AM,8,5,1,1,60.16,24.951,60.164,24.941,29,30,0,9.4,2.93789,0
2020-09-18,8,6,AM,8,5,-18,1,60.189,24.969,60.186,25.007,33,15,0,9.4,2.93789,0
2020-09-18,8,7,AM,8,5,-10,1,60.196,24.941,60.199,24.929,30,20,0,9.4,2.93789,0
2020-09-18,8,8,AM,8,5,-7,1,60.184,24.918,60.174,24.93,51,44,0,9.4,2.93789,0
2020-09-18,8,8,AM,8,5,-20,1,60.186,24.944,60.175,24.926,45,25,0,9.4,2.93789,0
2020-09-18,8,10,AM,8,5,-9,3,60.196,24.944,60.194,24.95,24,15,0,9.4,2.93789,0
2020-09-18,8,11,AM,8,5,-13,1,60.166,24.951,60.169,24.947,36,23,0,9.4,2.93789,0
2020-09-18,8,11,AM,8,5,-4,2,60.155,24.921,60.17,24.928,29,25,0,9.4,2.93789,0
2020-09-18,8,12,AM,8,5,-14,3,60.156,24.949,60.166,24.937,45,31,0,9.4,2.93789,0
2020-09-18,8,13,AM,8,5,5,1,60.184,24.942,60.178,24.949,32,37,0,9.4,2.93789,0
2020-09-18,8,14,AM,8,5,-19,1,60.175,24.924,60.179,24.923,28,9,0,9.4,2.93789,0
2020-09-18,8,14,AM,8,5,-8,1,60.194,24.962,60.185,24.953,35,27,0,9.4,2.93789,0
2020-09-18,8,15,AM,8,5,3,3,60.167,24.923,60.166,24.935,33,36,0,9.4,2.93789,0
2020-09-18,8,16,AM,8,5,0,1,60.189,24.959,60.185,24.98,39,39,0,9.4,2.93789,0
2020-09-18,8,16,AM,8,5,-17,1,60.165,24.964,60.169,24.929,39,22,0,9.4,2.93789,0
2020-09-18,8,18,AM,8,5,-9,4,60.184,24.961,60.192,24.952,46,37,0,9.4,2.93789,0
2020-09-18,8,18,AM,8,5,16,5,60.172,24.924,60.169,24.941,39,55,0,9.4,2.93789,0
2020-09-18,8,20,AM,8,5,1,1,60.163,24.928,60.166,24.931,41,42,0,9.4,2.93789,0
2020-09-18,8,32,AM,8,5,2,1,60.16,24.94,60.16,24.942,34,36,0,9.4,2.93789,0
2020-09-18,8,33,AM,8,5,-10,1,60.187,24.955,60.17,24.945,58,48,0,9.4,2.93789,0
2020-09-18,8,34,AM,8,5,-4,1,60.16,24.933,60.164,24.941,41,37,0,9.4,2.93789,0
2020-09-18,8,35,AM,8,5,-2,1,60.187,24.964,60.178,24.949,44,42,0,9.4,2.93789,0
2020-09-18,8,37,AM,8,5,2,1,60.166,24.952,60.164,24.941,36,38,0,9.4,2.93789,0
2020-09-18,8,37,AM,8,5,1,4,60.177,24.955,60.166,24.931,52,53,0,9.4,2.93789,0
2020-09-18,8,39,AM,8,5,-6,4,60.184,24.957,60.185,24.961,36,30,0,9.4,2.93789,0
2020-09-18,8,42,AM,8,5,-15,1,60.175,24.958,60.166,24.935,62,47,0,9.4,2.93789,0
2020-09-18,8,42,AM,8,5,0,1,60.166,24.936,60.166,24.929,35,35,0,9.4,2.93789,0
2020-09-18,8,44,AM,8,5,4,1,60.19,24.969,60.187,24.964,31,35,0,9.4,2.93789,0
2020-09-18,8,48,AM,8,5,-18,4,60.163,24.936,60.183,24.919,48,30,0,9.4,2.93789,0
2020-09-18,8,48,AM,8,5,9,5,60.19,24.964,60.187,24.964,23,32,0,9.4,2.93789,0
2020-09-18,8,49,AM,8,5,4,1,60.194,24.973,60.191,24.975,25,29,0,9.4,2.93789,0
2020-09-18,8,52,AM,8,5,-9,1,60.183,24.952,60.188,24.956,29,20,0,9.4,2.93789,0
2020-09-18,8,52,AM,8,5,2,1,60.171,24.927,60.168,24.935,36,38,0,9.4,2.93789,0
2020-09-18,8,53,AM,8,5,-17,1,60.163,24.917,60.158,24.912,37,20,0,9.4,2.93789,0
2020-09-18,8,54,AM,8,5,-4,5,60.157,24.942,60.168,24.939,49,45,0,9.4,2.93789,0
2020-09-18,8,55,AM,8,5,5,8,60.175,24.925,60.165,24.936,40,45,0,9.4,2.93789,0
2020-09-18,8,57,AM,8,5,-11,1,60.19,24.955,60.185,24.953,42,31,0,9.4,2.93789,0
2020-09-18,9,4,AM,9,5,-5,1,60.156,24.946,60.164,24.941,39,34,0,10.6,3.43417,0
2020-09-18,9,6,AM,9,5,-2,1,60.164,24.936,60.166,24.937,42,40,0,10.6,3.43417,0
